id,utility_on_time_ratio,utility_missed_payment_rate,utility_amount_volatility,utility_observation_months,telecom_recharge_regularity,telecom_account_tenure_months,telecom_failed_payment_rate,wallet_inflow_regularity,wallet_outflow_volatility,wallet_balance_stability,wallet_failed_transaction_rate,bill_payment_consistency,simulated_repayment_ratio,simulated_days_late_average,cash_flow_coverage,income_stability,expense_volatility,negative_balance_days,account_age_months,data_completeness,synthetic_audit_group,simulated_repayment_success
synthetic-01773,0.8024,0.0109,0.2599,12,0.8494,62,0.0755,0.8637,0.2344,0.7583,0.0673,0.761,,,0.7861,0.843,0.2679,0,65,0.9,Synthetic Region Group A,1
synthetic-01774,0.6699,0.0507,0.3476,12,0.5949,61,0.0525,0.6091,0.3876,0.7359,0.0324,0.5949,0.591,1,0.6908,0.6206,0.3978,1,60,1,Synthetic Region Group B,1
synthetic-01775,0.5781,0.083,0.42,12,0.5099,50,0.0866,0.5315,0.38,0.5119,0.092,0.5057,0.476,2,0.4363,0.5206,0.372,4,49,1,Synthetic Region Group C,1
synthetic-01776,0.531,0.1359,0.2834,7,0.5792,49,0.0542,,,,,0.5327,,,0.5667,0.5328,0.3329,1,56,0.7,Synthetic Region Group D,0
synthetic-01777,0.7614,0.0454,0.2592,12,0.8639,59,0.1006,0.7918,0.2018,0.8527,0.0909,0.8868,0.8116,0,0.8178,0.8222,0.2115,0,69,1,Synthetic Region Group A,1
synthetic-01778,0.6501,0.0807,0.3689,12,0.5844,51,0.0574,0.5966,0.2655,0.7083,0.0198,0.6195,0.6856,2,0.7153,0.6592,0.3695,3,60,1,Synthetic Region Group B,1
synthetic-01779,0.5488,0.0759,0.4397,12,0.5747,51,0.1155,0.5366,0.3411,0.5469,0.1245,0.5089,0.4377,4,0.456,0.5439,0.339,6,49,1,Synthetic Region Group C,0
synthetic-01780,0.6291,0.1259,0.2804,7,0.6254,47,0.0967,0.6362,0.381,0.6386,0.0768,0.5826,0.619,5,0.5901,0.5252,0.3787,4,48,1,Synthetic Region Group D,1
synthetic-01781,0.847,0.1079,0.2032,12,0.8822,67,0.0843,0.8546,0.2384,0.8861,0.0156,0.8015,0.814,0,0.8563,0.8018,0.3001,0,62,1,Synthetic Region Group A,1
synthetic-01782,0.7355,0.0805,0.247,12,0.648,60,0.076,0.6961,0.3802,0.6139,0.1159,0.6348,0.6119,0,0.5948,0.5918,0.2643,2,52,1,Synthetic Region Group B,1
synthetic-01783,0.5035,0.0588,0.3051,12,0.4538,49,0.1263,,0.3142,0.5745,,0.5613,0.4646,7,0.4216,0.4733,0.4147,3,50,0.9,Synthetic Region Group C,0
synthetic-01784,0.5129,0.0674,0.4048,7,0.5927,56,0.0652,,0.3858,0.5613,,0.5531,,,0.613,0.5188,0.3215,3,51,0.8,Synthetic Region Group D,0
synthetic-01785,0.8185,0.0337,0.2032,12,0.8691,64,0.0673,0.8463,0.2028,0.8091,0.0046,0.7584,0.8304,0,0.8249,0.8554,0.2674,0,62,1,Synthetic Region Group A,1
synthetic-01786,0.6057,0.1224,0.3988,12,0.6991,51,0.1236,,0.2822,0.6716,,0.7039,0.6173,3,0.6587,0.6337,0.2943,0,54,0.9,Synthetic Region Group B,1
synthetic-01787,0.5272,0.0712,0.3177,12,0.4654,48,0.0758,0.5185,0.4473,0.536,0.0469,0.5231,0.5141,6,0.5291,0.5425,0.3295,4,44,1,Synthetic Region Group C,0
synthetic-01788,0.5778,0.1019,0.2687,7,0.6196,50,0.1174,0.6236,0.3532,0.6167,0.1091,,,,,,,,56,0.65,Synthetic Region Group D,0
synthetic-01789,0.7644,0.0737,0.2334,12,0.8524,60,0.0385,0.8476,0.325,0.7497,0.0331,0.7731,0.8826,0,0.8736,0.8216,0.2949,0,68,1,Synthetic Region Group A,1
synthetic-01790,0.6117,0.0925,0.2701,12,0.583,61,0.0407,0.6507,0.3267,0.6001,0.0505,0.7244,0.639,1,0.7209,0.7173,0.2855,0,60,1,Synthetic Region Group B,1
synthetic-01791,0.5484,0.1263,0.372,12,0.5187,47,0.0946,0.5551,0.4129,0.457,0.038,0.52,0.4899,6,0.5738,0.4567,0.436,2,50,1,Synthetic Region Group C,1
synthetic-01792,0.6068,0.0956,0.4052,7,0.5801,48,0.1342,,0.299,0.5732,,0.6174,0.5961,4,0.4993,0.617,0.4138,4,51,0.9,Synthetic Region Group D,1
synthetic-01793,0.8207,0.1092,0.2272,12,0.8352,59,0.0341,0.865,0.2216,0.8869,0.0716,0.8344,0.8425,0,0.8769,0.8481,0.3202,0,61,1,Synthetic Region Group A,1
synthetic-01794,0.6211,0.1293,0.3097,12,0.6468,50,0.1241,0.6792,0.3141,0.7188,0.0386,0.7277,0.7247,2,0.7114,0.7315,0.38,2,57,1,Synthetic Region Group B,1
synthetic-01795,0.4953,0.108,0.4509,12,,,,0.5335,0.3667,0.4945,0.0405,0.4373,0.573,5,0.5613,0.5744,0.4271,4,44,0.85,Synthetic Region Group C,0
synthetic-01796,0.5277,0.1473,0.33,7,0.6243,55,0.0625,,0.427,0.6132,,0.6138,,,0.6502,0.504,0.3957,2,52,0.8,Synthetic Region Group D,0
synthetic-01797,0.8234,0.0623,0.3329,12,0.8136,66,0.0545,0.8017,0.3211,0.8288,0.0727,0.7695,0.7986,0,0.8686,0.8958,0.2559,0,69,1,Synthetic Region Group A,1
synthetic-01798,0.6259,0.0745,0.3949,12,0.623,59,0.1122,0.7316,0.4049,0.714,0.095,0.6185,0.6301,1,0.6006,0.5832,0.3023,0,59,1,Synthetic Region Group B,1
synthetic-01799,0.5303,0.0932,0.3788,12,0.4475,49,0.0724,0.5365,0.3997,0.5428,0.1309,0.4665,0.4767,7,0.5164,0.58,0.3604,5,49,1,Synthetic Region Group C,0
synthetic-01800,0.5271,0.0551,0.3812,7,0.6533,53,0.0763,,,,,0.5261,0.642,2,0.5745,0.5151,0.3046,1,48,0.8,Synthetic Region Group D,1
synthetic-01801,0.8579,0.111,0.2091,12,0.7716,59,0.0571,0.8069,0.2255,0.7698,0.0793,0.7538,0.8871,0,0.797,0.8804,0.2337,0,67,1,Synthetic Region Group A,1
synthetic-01802,0.7404,0.0804,0.3336,12,0.6245,61,0.0591,0.5959,0.3124,0.6563,0.0132,0.5916,,,0.6716,0.73,0.3037,0,54,0.9,Synthetic Region Group B,1
synthetic-01803,0.4654,0.1393,0.3695,12,0.4732,48,0.1097,0.5317,0.3054,0.4905,0.1237,0.4446,0.4731,3,0.4441,0.5412,0.3118,4,45,1,Synthetic Region Group C,0
synthetic-01804,0.5482,0.0679,0.391,7,0.5933,48,0.0476,,,,,0.6119,0.5489,5,0.5171,0.5571,0.3558,1,47,0.8,Synthetic Region Group D,1
synthetic-01805,0.8549,0.0938,0.2867,12,0.8419,69,0.0664,,0.2361,0.8089,,0.821,0.7684,0,0.8948,0.8189,0.1981,0,68,0.9,Synthetic Region Group A,1
synthetic-01806,0.6872,0.1034,0.3571,12,0.5908,54,0.1009,0.7364,0.4076,0.6378,0.0493,0.6236,0.7022,3,0.6178,0.689,0.3266,0,57,1,Synthetic Region Group B,1
synthetic-01807,0.4896,0.0715,0.375,12,0.5719,52,0.1056,0.4348,0.4375,0.5405,0.037,0.5379,0.5621,5,0.4303,0.511,0.3987,4,45,1,Synthetic Region Group C,1
synthetic-01808,0.6559,0.0929,0.2969,7,0.5883,51,0.1188,0.6489,,,0.1293,0.6429,0.6553,4,0.5059,0.5332,0.4147,4,47,0.9,Synthetic Region Group D,1
synthetic-01809,0.8267,0.0133,0.2145,12,0.8256,67,0.0537,0.8215,0.3273,0.8153,0.0677,0.8041,0.8618,0,0.7537,0.8075,0.2111,0,70,1,Synthetic Region Group A,1
synthetic-01810,0.6277,0.0713,0.3572,12,0.6925,60,0.07,0.6082,0.3556,0.6533,0.0559,0.6984,0.5821,4,0.6409,0.6409,0.3368,0,53,1,Synthetic Region Group B,1
synthetic-01811,0.4347,0.0901,0.3387,12,0.4422,51,0.1183,0.5624,0.4503,0.5615,0.0667,0.4511,0.5607,7,0.5132,0.5544,0.3169,3,47,1,Synthetic Region Group C,0
synthetic-01812,0.5121,0.1234,0.3544,7,0.5508,55,0.1184,0.5385,,,0.0948,0.5218,0.521,5,0.5333,0.5083,0.4081,3,52,0.9,Synthetic Region Group D,0
synthetic-01813,0.8857,0.0639,0.2312,12,0.8367,59,0.0716,0.7842,0.2661,0.8654,0.0693,0.8775,0.8559,0,0.8162,0.7911,0.327,0,63,1,Synthetic Region Group A,1
synthetic-01814,0.6571,0.1068,0.3558,12,0.6603,52,0.0515,0.5975,0.3707,0.6528,0.0205,0.6982,0.5901,0,0.7082,0.593,0.3693,0,57,1,Synthetic Region Group B,1
synthetic-01815,0.4604,0.14,0.375,12,0.5319,48,0.0562,0.5573,0.4313,0.5517,0.0386,0.4342,0.4914,5,0.5527,0.5096,0.3654,5,49,1,Synthetic Region Group C,0
synthetic-01816,0.5285,0.1188,0.3476,7,0.5685,52,0.0966,0.6095,0.3442,0.6414,0.0607,0.5891,0.6171,2,0.6386,0.5716,0.356,2,47,1,Synthetic Region Group D,1
synthetic-01817,0.7765,0.0417,0.1874,12,0.8645,62,0.0225,0.8428,0.2027,0.7562,0.0724,0.8492,0.8551,0,0.8603,0.8968,0.3353,0,62,1,Synthetic Region Group A,1
synthetic-01818,0.6715,0.1151,0.397,12,0.5849,53,0.0872,,0.2745,0.687,,0.6897,0.595,2,0.7256,0.7358,0.3854,0,58,0.9,Synthetic Region Group B,1
synthetic-01819,0.4405,0.0655,0.4137,12,0.4595,51,0.086,,0.4641,0.4956,,0.5791,0.4825,5,0.5075,0.543,0.4283,4,46,0.9,Synthetic Region Group C,0
synthetic-01820,0.5883,0.0886,0.3566,7,0.5821,57,0.1004,0.5422,,,0.0261,0.5262,,,0.5558,0.5581,0.3472,3,50,0.8,Synthetic Region Group D,0
synthetic-01821,0.8892,0.0825,0.1956,12,0.8363,68,0.1047,0.8619,0.1988,0.7631,0.0225,0.7623,0.7718,0,0.8569,0.8341,0.2448,0,68,1,Synthetic Region Group A,1
synthetic-01822,0.7332,0.0393,0.3946,12,0.5933,52,0.068,0.701,0.3731,0.6458,0.0329,0.6397,,,0.6607,0.6661,0.3875,2,56,0.9,Synthetic Region Group B,1
synthetic-01823,0.5609,0.0873,0.3002,12,0.4403,47,0.1067,0.4432,0.4334,0.4978,0.0413,0.4827,0.5051,7,0.5766,0.5117,0.3796,6,46,1,Synthetic Region Group C,0
synthetic-01824,,,,,0.5389,46,0.0428,0.6506,0.3438,0.502,0.085,0.5408,,,0.5426,0.6549,0.4109,4,47,0.7,Synthetic Region Group D,0
synthetic-01825,0.8499,0.0352,0.2209,12,0.8405,66,0.0784,0.88,0.3387,0.839,0.0887,0.8909,0.7662,0,0.8934,0.7757,0.1983,0,66,1,Synthetic Region Group A,1
synthetic-01826,0.6758,0.1278,0.3511,12,0.5914,59,0.0381,0.6238,0.2835,0.7208,0.0927,0.6797,0.6574,0,0.6222,0.589,0.2766,1,52,1,Synthetic Region Group B,1
synthetic-01827,0.4886,0.147,0.3394,12,0.456,51,0.0983,0.4657,0.446,0.539,0.0985,0.5285,0.489,6,0.4483,0.4573,0.436,5,44,1,Synthetic Region Group C,0
synthetic-01828,0.504,0.0903,0.3507,7,0.6221,50,0.1065,0.6094,0.3429,0.5699,0.0405,,,,,,,,47,0.65,Synthetic Region Group D,0
synthetic-01829,0.8921,0.0326,0.2937,12,0.8705,59,0.0967,0.8223,0.356,0.7528,0.1024,0.8152,0.7984,1,0.8294,0.7871,0.2614,0,71,1,Synthetic Region Group A,1
synthetic-01830,0.6829,0.0865,0.3433,12,0.7153,56,0.1069,0.659,0.2959,0.5831,0.0682,0.6516,0.7318,1,0.5949,0.672,0.2805,0,61,1,Synthetic Region Group B,1
synthetic-01831,0.5601,0.0834,0.3249,12,0.4605,44,0.0768,0.4259,0.4248,0.528,0.0919,0.4651,0.5235,6,0.4993,0.5139,0.3832,3,51,1,Synthetic Region Group C,1
synthetic-01832,0.643,0.1406,0.3249,7,0.5073,54,0.0939,0.6185,0.3104,0.6186,0.0789,0.5503,0.5906,1,0.6275,0.5235,0.3942,0,55,1,Synthetic Region Group D,1
synthetic-01833,0.7975,0.0132,0.2727,12,0.806,58,0.0158,0.8008,0.2663,0.8858,0.0983,0.8929,,,0.7876,0.8611,0.3,0,67,0.9,Synthetic Region Group A,1
synthetic-01834,0.7239,0.0847,0.3887,12,0.6973,60,0.0579,0.5886,0.2705,0.6426,0.0309,0.6743,0.7104,1,0.5982,0.6857,0.266,0,52,1,Synthetic Region Group B,1
synthetic-01835,0.5031,0.0621,0.3099,12,0.4745,46,0.1316,0.4955,0.4537,0.55,0.0802,0.4196,0.5308,7,0.5169,0.4465,0.3194,1,48,1,Synthetic Region Group C,1
synthetic-01836,0.5408,0.0645,0.342,7,0.5211,51,0.0712,,0.353,0.5586,,0.5847,0.6584,6,0.525,0.562,0.3037,3,56,0.9,Synthetic Region Group D,1
synthetic-01837,0.8376,0.0154,0.2316,12,0.846,61,0.0647,,0.2305,0.8256,,0.8092,0.7969,0,0.8331,0.8403,0.2158,0,63,0.9,Synthetic Region Group A,1
synthetic-01838,0.5881,0.0371,0.2429,12,0.604,52,0.0367,0.6456,0.3548,0.6668,0.0333,0.6607,0.7247,1,0.7261,0.6191,0.3664,2,61,1,Synthetic Region Group B,1
synthetic-01839,0.5437,0.1021,0.4263,12,0.4844,51,0.1055,0.5634,0.4082,0.4573,0.1215,0.4344,0.5237,5,0.4284,0.4898,0.4121,4,49,1,Synthetic Region Group C,0
synthetic-01840,,,,,0.647,47,0.1012,0.5442,0.39,0.5918,0.0453,0.5628,0.6268,2,0.5364,0.5884,0.3597,4,55,0.8,Synthetic Region Group D,1
synthetic-01841,0.7402,0.0764,0.1941,12,0.8413,68,0.0682,0.878,0.2604,0.7713,0.0835,0.8348,0.8495,0,0.7557,0.8652,0.2102,0,67,1,Synthetic Region Group A,1
synthetic-01842,0.7198,0.0392,0.3874,12,0.6228,56,0.0437,0.6635,0.382,0.7234,0.1173,0.7344,,,0.6802,0.665,0.3647,0,53,0.9,Synthetic Region Group B,1
synthetic-01843,0.4579,0.0626,0.3895,12,0.5489,44,0.0704,,0.3825,0.5245,,0.5657,0.431,7,0.491,0.5545,0.4345,6,44,0.9,Synthetic Region Group C,0
synthetic-01844,0.5047,0.1245,0.3893,7,0.5723,56,0.0759,,0.3387,0.6424,,0.6286,,,0.5212,0.6499,0.2995,0,49,0.8,Synthetic Region Group D,0
synthetic-01845,0.8235,0.0539,0.2766,12,0.7454,60,0.0514,0.8833,0.3007,0.8159,0.0579,0.8481,0.8051,0,0.8996,0.7596,0.3496,0,71,1,Synthetic Region Group A,1
synthetic-01846,0.7196,0.0612,0.3205,12,0.6952,57,0.1165,0.7129,,,0.0171,0.701,0.6455,2,0.5992,0.6436,0.3307,1,60,0.9,Synthetic Region Group B,1
synthetic-01847,0.518,0.1039,0.3503,12,0.4598,43,0.109,0.5492,0.3679,0.5229,0.0863,0.5532,0.5568,7,0.4212,0.4792,0.3296,5,45,1,Synthetic Region Group C,0
synthetic-01848,0.5428,0.1499,0.2829,7,0.5953,46,0.0495,,0.3847,0.5962,,0.6359,0.5299,3,0.5385,0.6003,0.3921,1,49,0.9,Synthetic Region Group D,1
synthetic-01849,0.7845,0.0099,0.1884,12,0.7813,66,0.0988,0.8242,0.2084,0.7985,0.0502,0.7983,0.8961,0,0.8631,0.8819,0.3093,0,64,1,Synthetic Region Group A,1
synthetic-01850,0.695,0.13,0.3847,12,0.5867,53,0.0846,0.723,0.3092,0.7098,0.0379,0.734,0.7211,2,0.6659,0.6641,0.269,2,60,1,Synthetic Region Group B,1
synthetic-01851,0.4213,0.0825,0.4097,12,0.4521,49,0.0727,0.5121,0.3885,0.5017,0.1109,0.4223,,,0.455,0.4227,0.3401,3,51,0.9,Synthetic Region Group C,0
synthetic-01852,0.5135,0.0463,0.346,7,0.6477,52,0.0712,0.6313,,,0.0221,0.5676,,,0.5754,0.5046,0.3789,3,55,0.8,Synthetic Region Group D,0
synthetic-01853,0.864,0.0498,0.2587,12,0.8905,69,0.0548,0.8042,0.3114,0.7707,0.0358,,,,,,,,62,0.65,Synthetic Region Group A,1
synthetic-01854,0.6262,0.0612,0.3463,12,0.6258,51,0.0733,0.5892,0.25,0.7326,0.0273,0.711,,,0.6151,0.5868,0.2801,1,56,0.9,Synthetic Region Group B,1
synthetic-01855,0.5673,0.0766,0.3177,12,0.5648,51,0.0927,,0.3817,0.5013,,0.515,0.5528,2,0.5738,0.5008,0.3077,4,43,0.9,Synthetic Region Group C,1
synthetic-01856,0.6576,0.0525,0.3627,7,0.637,57,0.1151,,0.3342,0.6303,,0.5428,0.4996,5,0.6165,0.6193,0.3985,0,47,0.9,Synthetic Region Group D,1
synthetic-01857,0.8278,0.0922,0.244,12,0.8227,63,0.0922,0.7404,0.2449,0.8843,0,0.8868,0.8541,1,0.7503,0.8252,0.2316,0,64,1,Synthetic Region Group A,1
synthetic-01858,0.6808,0.0638,0.3744,12,0.6364,55,0.1107,0.6496,0.3925,0.6084,0.08,0.7119,0.6825,1,0.7388,0.6821,0.3431,1,54,1,Synthetic Region Group B,1
synthetic-01859,0.4695,0.0705,0.3531,12,0.5617,54,0.1362,,,,,0.5606,0.5426,4,0.5351,0.5341,0.3374,2,44,0.8,Synthetic Region Group C,0
synthetic-01860,0.6012,0.0926,0.3733,7,0.5327,52,0.0547,,0.311,0.6054,,,,,,,,,54,0.55,Synthetic Region Group D,0
synthetic-01861,0.7568,0.0512,0.3169,12,0.7777,59,0.0325,0.8971,0.3455,0.8628,0.0186,0.7558,0.7735,0,0.8507,0.7644,0.3154,0,68,1,Synthetic Region Group A,1
synthetic-01862,0.7298,0.0476,0.2788,12,0.6701,51,0.103,0.6983,0.3922,0.6963,0.1091,0.6365,0.6354,3,0.6498,0.6148,0.2721,0,61,1,Synthetic Region Group B,1
synthetic-01863,0.5196,0.1569,0.3845,12,0.461,44,0.0761,0.4616,0.3362,0.4872,0.0572,0.4672,0.5441,3,0.5669,0.4444,0.3973,4,50,1,Synthetic Region Group C,1
synthetic-01864,0.6257,0.1437,0.3315,7,0.5993,52,0.0696,,0.3092,0.5154,,0.528,,,0.5418,0.6589,0.3281,3,48,0.8,Synthetic Region Group D,0
synthetic-01865,0.7462,0.0531,0.2616,12,0.7761,59,0.0688,0.7615,0.3278,0.7952,0.0536,0.8929,0.7905,0,0.784,0.7546,0.3005,0,68,1,Synthetic Region Group A,1
synthetic-01866,0.6579,0.0835,0.2539,12,0.5828,59,0.1165,0.7014,0.3425,0.7155,0.1201,0.6959,,,0.7172,0.6668,0.2726,2,55,0.9,Synthetic Region Group B,1
synthetic-01867,0.478,0.0612,0.3278,12,0.4286,51,0.0815,0.5012,0.3508,0.5282,0.0417,0.5239,0.5784,7,0.4407,0.4793,0.4536,2,50,1,Synthetic Region Group C,0
synthetic-01868,0.5898,0.0617,0.3949,7,0.5548,52,0.0536,,,,,,0.5297,3,,,,,48,0.55,Synthetic Region Group D,0
synthetic-01869,0.77,0.0243,0.3168,12,0.7944,60,0.0598,0.7723,0.2942,0.8135,0.0873,0.866,,,0.7614,0.8844,0.2088,0,69,0.9,Synthetic Region Group A,1
synthetic-01870,0.725,0.0604,0.2592,12,0.6082,59,0.0946,0.5955,0.3071,0.6476,0.0808,0.6375,0.6213,2,0.6691,0.7006,0.3466,3,58,1,Synthetic Region Group B,1
synthetic-01871,0.4194,0.1024,0.3306,12,0.5123,51,0.0521,0.4913,0.308,0.4391,0.0475,0.5117,,,0.5572,0.4216,0.3499,2,51,0.9,Synthetic Region Group C,0
synthetic-01872,0.5929,0.1285,0.2718,7,0.5801,46,0.0947,,0.3966,0.5325,,0.5824,0.6238,6,0.6249,0.5385,0.3445,2,49,0.9,Synthetic Region Group D,1
synthetic-01873,0.8679,0.0635,0.3134,12,0.8986,65,0.0863,0.8946,0.2236,0.7941,0.0002,0.8513,0.8492,0,0.7606,0.7632,0.3392,0,64,1,Synthetic Region Group A,1
synthetic-01874,0.5883,0.0816,0.3963,12,0.6974,58,0.0697,0.6588,0.3735,0.6469,0.0669,0.6596,,,0.6473,0.6934,0.3828,3,61,0.9,Synthetic Region Group B,0
synthetic-01875,0.4881,0.1156,0.3631,12,0.4386,43,0.1237,0.5448,0.3872,0.5147,0.0496,0.4307,0.5245,7,0.543,0.5767,0.4067,2,47,1,Synthetic Region Group C,1
synthetic-01876,0.6379,0.0962,0.2838,7,0.6069,54,0.0571,,0.2769,0.5549,,0.5704,0.6401,3,0.6149,0.515,0.3508,4,52,0.9,Synthetic Region Group D,1
synthetic-01877,0.7961,0.0764,0.3018,12,0.7541,58,0.0272,0.817,0.1996,0.7591,0.0226,0.7652,,,0.7824,0.7736,0.3545,0,63,0.9,Synthetic Region Group A,1
synthetic-01878,0.6307,0.081,0.4007,12,0.63,59,0.1134,0.6037,0.253,0.7081,0.0922,0.7003,0.6268,3,0.7179,0.6394,0.2835,2,56,1,Synthetic Region Group B,1
synthetic-01879,0.453,0.1013,0.3605,12,0.5753,47,0.1066,0.5126,0.407,0.4221,0.1237,0.4213,0.5221,3,0.4887,0.5281,0.3281,2,46,1,Synthetic Region Group C,1
synthetic-01880,0.6155,0.1475,0.2925,7,0.6178,50,0.0981,,,,,0.5941,,,0.6048,0.5854,0.3376,1,49,0.7,Synthetic Region Group D,0
synthetic-01881,0.8788,0.1068,0.1974,12,0.882,59,0.0436,0.8811,0.2811,0.8654,0.0567,0.8754,0.7992,0,0.8507,0.7761,0.2277,0,65,1,Synthetic Region Group A,1
synthetic-01882,0.7025,0.0374,0.3713,12,0.5984,51,0.087,0.5909,0.3688,0.6289,0.0553,0.7075,0.6906,2,0.6769,0.6683,0.2809,0,61,1,Synthetic Region Group B,1
synthetic-01883,0.4367,0.1308,0.3835,12,0.5469,46,0.0884,0.4214,0.3616,0.4976,0.0637,0.5288,0.5183,5,0.5433,0.4474,0.3712,2,42,1,Synthetic Region Group C,0
synthetic-01884,0.6598,0.1057,0.3198,7,0.5387,54,0.0639,,0.3601,0.5924,,0.6046,0.543,1,0.6364,0.6353,0.4367,3,48,0.9,Synthetic Region Group D,1
synthetic-01885,0.7643,0.1067,0.3147,12,0.8546,68,0.05,0.7935,0.1971,0.8513,0,0.844,0.8629,0,0.8896,0.8134,0.224,0,62,1,Synthetic Region Group A,1
synthetic-01886,0.6634,0.0727,0.2765,12,0.6321,58,0.0472,0.6089,,,0.0127,0.707,0.6831,3,0.6597,0.7344,0.2869,3,53,0.9,Synthetic Region Group B,1
synthetic-01887,0.5263,0.0703,0.3529,12,0.5149,49,0.0979,0.5406,0.417,0.4471,0.1019,0.5705,0.5629,6,0.4681,0.5529,0.4626,4,49,1,Synthetic Region Group C,0
synthetic-01888,0.6561,0.0538,0.3601,7,0.5429,56,0.053,,0.3117,0.5765,,0.5534,,,0.5165,0.6014,0.2812,2,49,0.8,Synthetic Region Group D,0
synthetic-01889,0.7622,0.0481,0.2416,12,0.8949,62,0.0582,0.8357,0.3507,0.8896,0.0815,0.8077,0.8925,0,0.7782,0.7637,0.3034,0,62,1,Synthetic Region Group A,1
synthetic-01890,0.6454,0.1163,0.375,12,0.6389,55,0.1175,0.6115,,,0.0158,0.6578,0.6721,1,0.72,0.7349,0.3875,0,56,0.9,Synthetic Region Group B,1
synthetic-01891,0.4362,0.0626,0.3603,12,0.469,49,0.1257,0.4869,0.458,0.4524,0.1366,0.5574,0.5346,7,0.5048,0.4941,0.3907,2,45,1,Synthetic Region Group C,0
synthetic-01892,0.6373,0.141,0.276,7,0.5827,52,0.0894,0.5383,0.3849,0.6224,0.0715,0.66,0.5861,3,0.5688,0.6044,0.2934,4,48,1,Synthetic Region Group D,1
synthetic-01893,0.8024,0.0771,0.2127,12,0.7828,62,0.0558,0.817,0.2476,0.851,0.0211,0.8575,0.8052,1,0.8371,0.787,0.3135,0,63,1,Synthetic Region Group A,1
synthetic-01894,0.6879,0.1033,0.2496,12,0.5888,52,0.0856,0.6895,0.3759,0.6499,0.0844,0.7355,0.7298,0,0.6815,0.6969,0.2867,0,58,1,Synthetic Region Group B,1
synthetic-01895,0.4942,0.1542,0.3631,12,0.4676,47,0.0912,0.546,0.3981,0.5543,0.1302,0.556,0.5115,5,0.5685,0.5442,0.3863,3,47,1,Synthetic Region Group C,1
synthetic-01896,0.6333,0.0561,0.3917,7,0.5283,49,0.0927,0.5373,0.4255,0.502,0.1146,,,,,,,,54,0.65,Synthetic Region Group D,0
synthetic-01897,0.7753,0.0214,0.2812,12,0.7677,59,0.0763,0.8847,0.2132,0.8738,0.0893,0.8186,0.8949,0,0.8022,0.7983,0.2991,0,68,1,Synthetic Region Group A,1
synthetic-01898,0.5947,0.0895,0.2776,12,0.6526,58,0.0965,0.6782,0.2697,0.5855,0.0178,0.6267,0.7238,2,0.6261,0.6648,0.3135,0,52,1,Synthetic Region Group B,1
synthetic-01899,0.5395,0.0781,0.3097,12,0.5255,42,0.1139,0.4799,0.319,0.4947,0.0319,0.4766,0.5786,7,0.4851,0.5748,0.448,2,44,1,Synthetic Region Group C,1
synthetic-01900,0.5376,0.1074,0.3149,7,0.5538,52,0.132,,0.302,0.5773,,0.5192,0.5637,1,0.66,0.6012,0.4186,4,55,0.9,Synthetic Region Group D,1
synthetic-01901,0.8244,0.0996,0.2983,12,,,,0.9007,0.2834,0.8211,0.0217,0.799,0.8715,0,0.7537,0.8739,0.2986,0,67,0.85,Synthetic Region Group A,1
synthetic-01902,0.6615,0.13,0.3456,12,0.5949,57,0.0909,0.7263,0.2778,0.6631,0.0994,0.6047,0.6037,4,0.6778,0.6601,0.3747,0,57,1,Synthetic Region Group B,1
synthetic-01903,0.4895,0.0667,0.312,12,0.5574,43,0.0521,0.5763,0.3855,0.4306,0.0553,0.509,0.5358,6,0.4814,0.5452,0.4101,4,46,1,Synthetic Region Group C,0
synthetic-01904,0.654,0.1013,0.3063,7,0.6065,58,0.1046,0.5458,0.436,0.603,0.0533,,,,,,,,54,0.65,Synthetic Region Group D,0
synthetic-01905,0.852,0.1067,0.2355,12,0.7466,59,0.0488,0.8556,0.2944,0.8736,0.0609,0.7905,0.8878,0,0.8437,0.7865,0.2596,0,71,1,Synthetic Region Group A,1
synthetic-01906,0.6992,0.0973,0.3516,12,0.6941,60,0.0614,0.6132,0.3236,0.6212,0.0498,0.7017,0.7072,0,0.6641,0.7331,0.2842,2,60,1,Synthetic Region Group B,1
synthetic-01907,0.512,0.1141,0.4452,12,0.422,47,0.1261,0.4307,0.3281,0.4562,0.1061,0.5138,0.4555,5,0.5722,0.4341,0.3731,4,47,1,Synthetic Region Group C,0
synthetic-01908,,,,,0.6119,52,0.0801,,0.3142,0.5297,,0.6482,0.5346,3,0.6095,0.5008,0.3208,4,52,0.7,Synthetic Region Group D,1
synthetic-01909,0.8261,0.0837,0.3327,12,0.8723,60,0.0634,,0.2925,0.7742,,,0.8477,0,,,,,62,0.65,Synthetic Region Group A,1
synthetic-01910,0.6678,0.1069,0.2623,12,0.7362,58,0.1199,0.6901,0.3398,0.6915,0.1124,0.6261,0.7235,2,0.5886,0.7282,0.2565,2,61,1,Synthetic Region Group B,1
synthetic-01911,0.5706,0.1526,0.3331,12,0.5293,44,0.1336,,0.3383,0.4564,,0.425,0.4526,5,0.4439,0.4893,0.3725,5,46,0.9,Synthetic Region Group C,0
synthetic-01912,0.601,0.0657,0.2768,7,0.6325,50,0.0564,,0.3199,0.6019,,0.6575,0.5021,4,0.5429,0.6,0.3397,1,54,0.9,Synthetic Region Group D,1
synthetic-01913,0.8379,0.0498,0.3207,12,0.7446,67,0.0205,0.8317,0.2705,0.8413,0.0129,0.8683,0.8346,0,0.8556,0.7656,0.2299,0,63,1,Synthetic Region Group A,1
